Iteration,EventNumber,TimeStep,StormLocation,AreaElementTextID,WatersideGroundElevation,StormWaterLevelDB,WaveDB,DepthLimitedWaveHeight,SLCContribution,TideContribution,WaveContribution,AdjustedWaveContribution,TotalWaterLevel
1,70,550,1,BH2,4.25,1.87,0.00,0.00,0.08,0.00,0.00,0.00,1.95
1,70,551,1,BH1,2.45,1.83,0.00,0.00,0.08,0.00,0.00,0.00,1.91
1,70,551,1,BH2,4.25,1.83,0.00,0.00,0.08,0.00,0.00,0.00,1.91
1,70,552,1,BH1,2.45,1.79,0.00,0.00,0.08,0.00,0.00,0.00,1.87
1,70,552,1,BH2,4.25,1.79,0.00,0.00,0.08,0.00,0.00,0.00,1.87
1,70,553,1,BH1,2.45,1.76,0.00,0.00,0.08,0.00,0.00,0.00,1.84
1,70,553,1,BH2,4.25,1.76,0.00,0.00,0.08,0.00,0.00,0.00,1.84
1,70,554,1,BH1,2.45,1.72,0.00,0.00,0.08,0.00,0.00,0.00,1.80
1,70,554,1,BH2,4.25,1.72,0.00,0.00,0.08,0.00,0.00,0.00,1.80
1,70,555,1,BH1,2.45,1.69,0.00,0.00,0.08,0.00,0.00,0.00,1.77
1,70,555,1,BH2,4.25,1.69,0.00,0.00,0.08,0.00,0.00,0.00,1.77
1,70,556,1,BH1,2.45,1.65,0.00,0.00,0.08,0.00,0.00,0.00,1.73
1,70,556,1,BH2,4.25,1.65,0.00,0.00,0.08,0.00,0.00,0.00,1.73
1,70,557,1,BH1,2.45,1.62,0.00,0.00,0.08,0.00,0.00,0.00,1.70
1,70,557,1,BH2,4.25,1.62,0.00,0.00,0.08,0.00,0.00,0.00,1.70
1,70,558,1,BH1,2.45,1.58,0.00,0.00,0.08,0.00,0.00,0.00,1.66
1,70,558,1,BH2,4.25,1.58,0.00,0.00,0.08,0.00,0.00,0.00,1.66
1,70,559,1,BH1,2.45,1.55,0.00,0.00,0.08,0.00,0.00,0.00,1.63
1,70,559,1,BH2,4.25,1.55,0.00,0.00,0.08,0.00,0.00,0.00,1.63
1,70,560,1,BH1,2.45,1.52,0.00,0.00,0.08,0.00,0.00,0.00,1.60
1,70,560,1,BH2,4.25,1.52,0.00,0.00,0.08,0.00,0.00,0.00,1.60
1,70,561,1,BH1,2.45,1.49,0.00,0.00,0.08,0.00,0.00,0.00,1.56
1,70,561,1,BH2,4.25,1.49,0.00,0.00,0.08,0.00,0.00,0.00,1.56
1,70,562,1,BH1,2.45,1.45,0.00,0.00,0.08,0.00,0.00,0.00,1.53
1,70,562,1,BH2,4.25,1.45,0.00,0.00,0.08,0.00,0.00,0.00,1.53
1,70,563,1,BH1,2.45,1.42,0.00,0.00,0.08,0.00,0.00,0.00,1.50
1,70,563,1,BH2,4.25,1.42,0.00,0.00,0.08,0.00,0.00,0.00,1.50
1,70,564,1,BH1,2.45,1.39,0.00,0.00,0.08,0.00,0.00,0.00,1.47
1,70,564,1,BH2,4.25,1.39,0.00,0.00,0.08,0.00,0.00,0.00,1.47
1,70,565,1,BH1,2.45,1.36,0.00,0.00,0.08,0.00,0.00,0.00,1.44
1,70,565,1,BH2,4.25,1.36,0.00,0.00,0.08,0.00,0.00,0.00,1.44
1,70,566,1,BH1,2.45,1.33,0.00,0.00,0.08,0.00,0.00,0.00,1.41
1,70,566,1,BH2,4.25,1.33,0.00,0.00,0.08,0.00,0.00,0.00,1.41
1,70,567,1,BH1,2.45,1.31,0.00,0.00,0.08,0.00,0.00,0.00,1.39
1,70,567,1,BH2,4.25,1.31,0.00,0.00,0.08,0.00,0.00,0.00,1.39
1,70,568,1,BH1,2.45,1.28,0.00,0.00,0.08,0.00,0.00,0.00,1.36
1,70,568,1,BH2,4.25,1.28,0.00,0.00,0.08,0.00,0.00,0.00,1.36
1,70,569,1,BH1,2.45,1.25,0.00,0.00,0.08,0.00,0.00,0.00,1.33
1,70,569,1,BH2,4.25,1.25,0.00,0.00,0.08,0.00,0.00,0.00,1.33
1,70,570,1,BH1,2.45,1.23,0.00,0.00,0.08,0.00,0.00,0.00,1.31
1,70,570,1,BH2,4.25,1.23,0.00,0.00,0.08,0.00,0.00,0.00,1.31
1,70,571,1,BH1,2.45,1.20,0.00,0.00,0.08,0.00,0.00,0.00,1.28
1,70,571,1,BH2,4.25,1.20,0.00,0.00,0.08,0.00,0.00,0.00,1.28
1,70,572,1,BH1,2.45,1.18,0.00,0.00,0.08,0.00,0.00,0.00,1.26
1,70,572,1,BH2,4.25,1.18,0.00,0.00,0.08,0.00,0.00,0.00,1.26
1,70,573,1,BH1,2.45,1.16,0.00,0.00,0.08,0.00,0.00,0.00,1.24
1,70,573,1,BH2,4.25,1.16,0.00,0.00,0.08,0.00,0.00,0.00,1.24
1,70,574,1,BH1,2.45,1.13,0.00,0.00,0.08,0.00,0.00,0.00,1.21
1,70,574,1,BH2,4.25,1.13,0.00,0.00,0.08,0.00,0.00,0.00,1.21
1,70,575,1,BH1,2.45,1.11,0.00,0.00,0.08,0.00,0.00,0.00,1.19
1,70,575,1,BH2,4.25,1.11,0.00,0.00,0.08,0.00,0.00,0.00,1.19
1,70,576,1,BH1,2.45,1.09,0.00,0.00,0.08,0.00,0.00,0.00,1.17
1,70,576,1,BH2,4.25,1.09,0.00,0.00,0.08,0.00,0.00,0.00,1.17
1,70,577,1,BH1,2.45,1.06,0.00,0.00,0.08,0.00,0.00,0.00,1.14
1,70,577,1,BH2,4.25,1.06,0.00,0.00,0.08,0.00,0.00,0.00,1.14
1,70,578,1,BH1,2.45,1.04,0.00,0.00,0.08,0.00,0.00,0.00,1.12
1,70,578,1,BH2,4.25,1.04,0.00,0.00,0.08,0.00,0.00,0.00,1.12
1,70,579,1,BH1,2.45,1.02,0.00,0.00,0.08,0.00,0.00,0.00,1.10
1,70,579,1,BH2,4.25,1.02,0.00,0.00,0.08,0.00,0.00,0.00,1.10
1,70,580,1,BH1,2.45,1.00,0.00,0.00,0.08,0.00,0.00,0.00,1.08
1,70,580,1,BH2,4.25,1.00,0.00,0.00,0.08,0.00,0.00,0.00,1.08
1,70,581,1,BH1,2.45,0.98,0.00,0.00,0.08,0.00,0.00,0.00,1.06
1,70,581,1,BH2,4.25,0.98,0.00,0.00,0.08,0.00,0.00,0.00,1.06
1,70,582,1,BH1,2.45,0.96,0.00,0.00,0.08,0.00,0.00,0.00,1.04
1,70,582,1,BH2,4.25,0.96,0.00,0.00,0.08,0.00,0.00,0.00,1.04
1,70,583,1,BH1,2.45,0.94,0.00,0.00,0.08,0.00,0.00,0.00,1.02
1,70,583,1,BH2,4.25,0.94,0.00,0.00,0.08,0.00,0.00,0.00,1.02
1,70,584,1,BH1,2.45,0.91,0.00,0.00,0.08,0.00,0.00,0.00,0.99
1,70,584,1,BH2,4.25,0.91,0.00,0.00,0.08,0.00,0.00,0.00,0.99
1,70,585,1,BH1,2.45,0.89,0.00,0.00,0.08,0.00,0.00,0.00,0.97
1,70,585,1,BH2,4.25,0.89,0.00,0.00,0.08,0.00,0.00,0.00,0.97
1,70,586,1,BH1,2.45,0.87,0.00,0.00,0.08,0.00,0.00,0.00,0.95
1,70,586,1,BH2,4.25,0.87,0.00,0.00,0.08,0.00,0.00,0.00,0.95
1,70,587,1,BH1,2.45,0.85,0.00,0.00,0.08,0.00,0.00,0.00,0.93
1,70,587,1,BH2,4.25,0.85,0.00,0.00,0.08,0.00,0.00,0.00,0.93
1,70,588,1,BH1,2.45,0.83,0.00,0.00,0.08,0.00,0.00,0.00,0.91
1,70,588,1,BH2,4.25,0.83,0.00,0.00,0.08,0.00,0.00,0.00,0.91
1,70,589,1,BH1,2.45,0.81,0.00,0.00,0.08,0.00,0.00,0.00,0.89
1,70,589,1,BH2,4.25,0.81,0.00,0.00,0.08,0.00,0.00,0.00,0.89
1,70,590,1,BH1,2.45,0.78,0.00,0.00,0.08,0.00,0.00,0.00,0.86
1,70,590,1,BH2,4.25,0.78,0.00,0.00,0.08,0.00,0.00,0.00,0.86
1,70,591,1,BH1,2.45,0.76,0.00,0.00,0.08,0.00,0.00,0.00,0.84
1,70,591,1,BH2,4.25,0.76,0.00,0.00,0.08,0.00,0.00,0.00,0.84
1,70,592,1,BH1,2.45,0.74,0.00,0.00,0.08,0.00,0.00,0.00,0.82
1,70,592,1,BH2,4.25,0.74,0.00,0.00,0.08,0.00,0.00,0.00,0.82
1,70,593,1,BH1,2.45,0.72,0.00,0.00,0.08,0.00,0.00,0.00,0.80
1,70,593,1,BH2,4.25,0.72,0.00,0.00,0.08,0.00,0.00,0.00,0.80
1,70,594,1,BH1,2.45,0.69,0.00,0.00,0.08,0.00,0.00,0.00,0.77
1,70,594,1,BH2,4.25,0.69,0.00,0.00,0.08,0.00,0.00,0.00,0.77
1,70,595,1,BH1,2.45,0.67,0.00,0.00,0.08,0.00,0.00,0.00,0.75
1,70,595,1,BH2,4.25,0.67,0.00,0.00,0.08,0.00,0.00,0.00,0.75
1,70,596,1,BH1,2.45,0.65,0.00,0.00,0.08,0.00,0.00,0.00,0.73
1,70,596,1,BH2,4.25,0.65,0.00,0.00,0.08,0.00,0.00,0.00,0.73
1,70,597,1,BH1,2.45,0.63,0.00,0.00,0.08,0.00,0.00,0.00,0.71
1,70,597,1,BH2,4.25,0.63,0.00,0.00,0.08,0.00,0.00,0.00,0.71
1,70,598,1,BH1,2.45,0.61,0.00,0.00,0.08,0.00,0.00,0.00,0.69
1,70,598,1,BH2,4.25,0.61,0.00,0.00,0.08,0.00,0.00,0.00,0.69
1,70,599,1,BH1,2.45,0.59,0.00,0.00,0.08,0.00,0.00,0.00,0.67
1,70,599,1,BH2,4.25,0.59,0.00,0.00,0.08,0.00,0.00,0.00,0.67
1,70,600,1,BH1,2.45,0.57,0.00,0.00,0.08,0.00,0.00,0.00,0.65
1,70,600,1,BH2,4.25,0.57,0.00,0.00,0.08,0.00,0.00,0.00,0.65
1,70,601,1,BH1,2.45,0.56,0.00,0.00,0.08,0.00,0.00,0.00,0.64
1,70,601,1,BH2,4.25,0.56,0.00,0.00,0.08,0.00,0.00,0.00,0.64
1,70,602,1,BH1,2.45,0.54,0.00,0.00,0.08,0.00,0.00,0.00,0.62
1,70,602,1,BH2,4.25,0.54,0.00,0.00,0.08,0.00,0.00,0.00,0.62
1,70,603,1,BH1,2.45,0.52,0.00,0.00,0.08,0.00,0.00,0.00,0.60
1,70,603,1,BH2,4.25,0.52,0.00,0.00,0.08,0.00,0.00,0.00,0.60
1,70,604,1,BH1,2.45,0.51,0.00,0.00,0.08,0.00,0.00,0.00,0.59
1,70,604,1,BH2,4.25,0.51,0.00,0.00,0.08,0.00,0.00,0.00,0.59
1,70,605,1,BH1,2.45,0.49,0.00,0.00,0.08,0.00,0.00,0.00,0.57
1,70,605,1,BH2,4.25,0.49,0.00,0.00,0.08,0.00,0.00,0.00,0.57
1,70,606,1,BH1,2.45,0.48,0.00,0.00,0.08,0.00,0.00,0.00,0.56
1,70,606,1,BH2,4.25,0.48,0.00,0.00,0.08,0.00,0.00,0.00,0.56
1,70,607,1,BH1,2.45,0.46,0.00,0.00,0.08,0.00,0.00,0.00,0.54
1,70,607,1,BH2,4.25,0.46,0.00,0.00,0.08,0.00,0.00,0.00,0.54
1,70,608,1,BH1,2.45,0.45,0.00,0.00,0.08,0.00,0.00,0.00,0.53
1,70,608,1,BH2,4.25,0.45,0.00,0.00,0.08,0.00,0.00,0.00,0.53
1,70,609,1,BH1,2.45,0.44,0.00,0.00,0.08,0.00,0.00,0.00,0.52
1,70,609,1,BH2,4.25,0.44,0.00,0.00,0.08,0.00,0.00,0.00,0.52
1,70,610,1,BH1,2.45,0.43,0.00,0.00,0.08,0.00,0.00,0.00,0.51
1,70,610,1,BH2,4.25,0.43,0.00,0.00,0.08,0.00,0.00,0.00,0.51
1,70,611,1,BH1,2.45,0.41,0.00,0.00,0.08,0.00,0.00,0.00,0.49
1,70,611,1,BH2,4.25,0.41,0.00,0.00,0.08,0.00,0.00,0.00,0.49
1,70,612,1,BH1,2.45,0.40,0.00,0.00,0.08,0.00,0.00,0.00,0.48
1,70,612,1,BH2,4.25,0.40,0.00,0.00,0.08,0.00,0.00,0.00,0.48
1,70,613,1,BH1,2.45,0.39,0.00,0.00,0.08,0.00,0.00,0.00,0.47
1,70,613,1,BH2,4.25,0.39,0.00,0.00,0.08,0.00,0.00,0.00,0.47
1,70,614,1,BH1,2.45,0.38,0.00,0.00,0.08,0.00,0.00,0.00,0.46
1,70,614,1,BH2,4.25,0.38,0.00,0.00,0.08,0.00,0.00,0.00,0.46
1,70,615,1,BH1,2.45,0.37,0.00,0.00,0.08,0.00,0.00,0.00,0.45
1,70,615,1,BH2,4.25,0.37,0.00,0.00,0.08,0.00,0.00,0.00,0.45
1,70,616,1,BH1,2.45,0.36,0.00,0.00,0.08,0.00,0.00,0.00,0.44
1,70,616,1,BH2,4.25,0.36,0.00,0.00,0.08,0.00,0.00,0.00,0.44
1,70,617,1,BH1,2.45,0.35,0.00,0.00,0.08,0.00,0.00,0.00,0.43
1,70,617,1,BH2,4.25,0.35,0.00,0.00,0.08,0.00,0.00,0.00,0.43
1,70,618,1,BH1,2.45,0.34,0.00,0.00,0.08,0.00,0.00,0.00,0.42
1,70,618,1,BH2,4.25,0.34,0.00,0.00,0.08,0.00,0.00,0.00,0.42
1,70,619,1,BH1,2.45,0.33,0.00,0.00,0.08,0.00,0.00,0.00,0.41
1,70,619,1,BH2,4.25,0.33,0.00,0.00,0.08,0.00,0.00,0.00,0.41
1,70,620,1,BH1,2.45,0.31,0.00,0.00,0.08,0.00,0.00,0.00,0.39
1,70,620,1,BH2,4.25,0.31,0.00,0.00,0.08,0.00,0.00,0.00,0.39
1,70,621,1,BH1,2.45,0.30,0.00,0.00,0.08,0.00,0.00,0.00,0.38
1,70,621,1,BH2,4.25,0.30,0.00,0.00,0.08,0.00,0.00,0.00,0.38
1,70,622,1,BH1,2.45,0.29,0.00,0.00,0.08,0.00,0.00,0.00,0.37
1,70,622,1,BH2,4.25,0.29,0.00,0.00,0.08,0.00,0.00,0.00,0.37
1,70,623,1,BH1,2.45,0.28,0.00,0.00,0.08,0.00,0.00,0.00,0.36
1,70,623,1,BH2,4.25,0.28,0.00,0.00,0.08,0.00,0.00,0.00,0.36
1,70,624,1,BH1,2.45,0.27,0.00,0.00,0.08,0.00,0.00,0.00,0.35
1,70,624,1,BH2,4.25,0.27,0.00,0.00,0.08,0.00,0.00,0.00,0.35
1,70,625,1,BH1,2.45,0.25,0.00,0.00,0.08,0.00,0.00,0.00,0.33
1,70,625,1,BH2,4.25,0.25,0.00,0.00,0.08,0.00,0.00,0.00,0.33
1,70,626,1,BH1,2.45,0.24,0.00,0.00,0.08,0.00,0.00,0.00,0.32
1,70,626,1,BH2,4.25,0.24,0.00,0.00,0.08,0.00,0.00,0.00,0.32
1,70,627,1,BH1,2.45,0.23,0.00,0.00,0.08,0.00,0.00,0.00,0.31
1,70,627,1,BH2,4.25,0.23,0.00,0.00,0.08,0.00,0.00,0.00,0.31
1,70,628,1,BH1,2.45,0.22,0.00,0.00,0.08,0.00,0.00,0.00,0.30
1,70,628,1,BH2,4.25,0.22,0.00,0.00,0.08,0.00,0.00,0.00,0.30
1,70,629,1,BH1,2.45,0.21,0.00,0.00,0.08,0.00,0.00,0.00,0.29
1,70,629,1,BH2,4.25,0.21,0.00,0.00,0.08,0.00,0.00,0.00,0.29
1,70,630,1,BH1,2.45,0.20,0.00,0.00,0.08,0.00,0.00,0.00,0.28
1,70,630,1,BH2,4.25,0.20,0.00,0.00,0.08,0.00,0.00,0.00,0.28
1,70,631,1,BH1,2.45,0.19,0.00,0.00,0.08,0.00,0.00,0.00,0.27
1,70,631,1,BH2,4.25,0.19,0.00,0.00,0.08,0.00,0.00,0.00,0.27
1,70,632,1,BH1,2.45,0.18,0.00,0.00,0.08,0.00,0.00,0.00,0.26
1,70,632,1,BH2,4.25,0.18,0.00,0.00,0.08,0.00,0.00,0.00,0.26
1,70,633,1,BH1,2.45,0.17,0.00,0.00,0.08,0.00,0.00,0.00,0.25
1,70,633,1,BH2,4.25,0.17,0.00,0.00,0.08,0.00,0.00,0.00,0.25
1,70,634,1,BH1,2.45,0.16,0.00,0.00,0.08,0.00,0.00,0.00,0.24
1,70,634,1,BH2,4.25,0.16,0.00,0.00,0.08,0.00,0.00,0.00,0.24
1,70,635,1,BH1,2.45,0.15,0.00,0.00,0.08,0.00,0.00,0.00,0.23
1,70,635,1,BH2,4.25,0.15,0.00,0.00,0.08,0.00,0.00,0.00,0.23
1,70,636,1,BH1,2.45,0.14,0.00,0.00,0.08,0.00,0.00,0.00,0.22
1,70,636,1,BH2,4.25,0.14,0.00,0.00,0.08,0.00,0.00,0.00,0.22
1,70,637,1,BH1,2.45,0.13,0.00,0.00,0.08,0.00,0.00,0.00,0.21
1,70,637,1,BH2,4.25,0.13,0.00,0.00,0.08,0.00,0.00,0.00,0.21
1,70,638,1,BH1,2.45,0.12,0.00,0.00,0.08,0.00,0.00,0.00,0.20
1,70,638,1,BH2,4.25,0.12,0.00,0.00,0.08,0.00,0.00,0.00,0.20
1,70,639,1,BH1,2.45,0.11,0.00,0.00,0.08,0.00,0.00,0.00,0.19
1,70,639,1,BH2,4.25,0.11,0.00,0.00,0.08,0.00,0.00,0.00,0.19
1,70,640,1,BH1,2.45,0.10,0.00,0.00,0.08,0.00,0.00,0.00,0.18
1,70,640,1,BH2,4.25,0.10,0.00,0.00,0.08,0.00,0.00,0.00,0.18
1,70,641,1,BH1,2.45,0.09,0.00,0.00,0.08,0.00,0.00,0.00,0.17
1,70,641,1,BH2,4.25,0.09,0.00,0.00,0.08,0.00,0.00,0.00,0.17
1,70,642,1,BH1,2.45,0.08,0.00,0.00,0.08,0.00,0.00,0.00,0.16
1,70,642,1,BH2,4.25,0.08,0.00,0.00,0.08,0.00,0.00,0.00,0.16
1,70,643,1,BH1,2.45,0.07,0.00,0.00,0.08,0.00,0.00,0.00,0.15
1,70,643,1,BH2,4.25,0.07,0.00,0.00,0.08,0.00,0.00,0.00,0.15
1,70,644,1,BH1,2.45,0.05,0.00,0.00,0.08,0.00,0.00,0.00,0.13
1,70,644,1,BH2,4.25,0.05,0.00,0.00,0.08,0.00,0.00,0.00,0.13
1,70,645,1,BH1,2.45,0.04,0.00,0.00,0.08,0.00,0.00,0.00,0.12
1,70,645,1,BH2,4.25,0.04,0.00,0.00,0.08,0.00,0.00,0.00,0.12
1,70,646,1,BH1,2.45,0.03,0.00,0.00,0.08,0.00,0.00,0.00,0.11
1,70,646,1,BH2,4.25,0.03,0.00,0.00,0.08,0.00,0.00,0.00,0.11
1,70,647,1,BH1,2.45,0.02,0.00,0.00,0.08,0.00,0.00,0.00,0.10
1,70,647,1,BH2,4.25,0.02,0.00,0.00,0.08,0.00,0.00,0.00,0.10
1,70,648,1,BH1,2.45,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.09
1,70,648,1,BH2,4.25,0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.09
1,70,649,1,BH1,2.45,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.08
1,70,649,1,BH2,4.25,0.00,0.00,0.00,0.08,0.00,0.00,0.00,0.08
1,70,650,1,BH1,2.45,-0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.07
1,70,650,1,BH2,4.25,-0.01,0.00,0.00,0.08,0.00,0.00,0.00,0.07
1,70,651,1,BH1,2.45,-0.02,0.00,0.00,0.08,0.00,0.00,0.00,0.06
1,70,651,1,BH2,4.25,-0.02,0.00,0.00,0.08,0.00,0.00,0.00,0.06
1,70,652,1,BH1,2.45,-0.03,0.00,0.00,0.08,0.00,0.00,0.00,0.05
1,70,652,1,BH2,4.25,-0.03,0.00,0.00,0.08,0.00,0.00,0.00,0.05
1,70,653,1,BH1,2.45,-0.04,0.00,0.00,0.08,0.00,0.00,0.00,0.04
1,70,653,1,BH2,4.25,-0.04,0.00,0.00,0.08,0.00,0.00,0.00,0.04
1,70,654,1,BH1,2.45,-0.05,0.00,0.00,0.08,0.00,0.00,0.00,0.03
1,70,654,1,BH2,4.25,-0.05,0.00,0.00,0.08,0.00,0.00,0.00,0.03
1,70,655,1,BH1,2.45,-0.06,0.00,0.00,0.08,0.00,0.00,0.00,0.02
1,70,655,1,BH2,4.25,-0.06,0.00,0.00,0.08,0.00,0.00,0.00,0.02
1,70,656,1,BH1,2.45,-0.07,0.00,0.00,0.08,0.00,0.00,0.00,0.01
1,70,656,1,BH2,4.25,-0.07,0.00,0.00,0.08,0.00,0.00,0.00,0.01
1,70,657,1,BH1,2.45,-0.08,0.00,0.00,0.08,0.00,0.00,0.00,0.00
1,70,657,1,BH2,4.25,-0.08,0.00,0.00,0.08,0.00,0.00,0.00,0.00
1,70,658,1,BH1,2.45,-0.09,0.00,0.00,0.08,0.00,0.00,0.00,-0.01
1,70,658,1,BH2,4.25,-0.09,0.00,0.00,0.08,0.00,0.00,0.00,-0.01
1,70,659,1,BH1,2.45,-0.09,0.00,0.00,0.08,0.00,0.00,0.00,-0.01
1,70,659,1,BH2,4.25,-0.09,0.00,0.00,0.08,0.00,0.00,0.00,-0.01
1,70,660,1,BH1,2.45,-0.10,0.00,0.00,0.08,0.00,0.00,0.00,-0.02
1,70,660,1,BH2,4.25,-0.10,0.00,0.00,0.08,0.00,0.00,0.00,-0.02
1,70,661,1,BH1,2.45,-0.11,0.00,0.00,0.08,0.00,0.00,0.00,-0.03
1,70,661,1,BH2,4.25,-0.11,0.00,0.00,0.08,0.00,0.00,0.00,-0.03
1,70,662,1,BH1,2.45,-0.12,0.00,0.00,0.08,0.00,0.00,0.00,-0.04
1,70,662,1,BH2,4.25,-0.12,0.00,0.00,0.08,0.00,0.00,0.00,-0.04
1,70,663,1,BH1,2.45,-0.12,0.00,0.00,0.08,0.00,0.00,0.00,-0.04
1,70,663,1,BH2,4.25,-0.12,0.00,0.00,0.08,0.00,0.00,0.00,-0.04
1,70,664,1,BH1,2.45,-0.13,0.00,0.00,0.08,0.00,0.00,0.00,-0.05
1,70,664,1,BH2,4.25,-0.13,0.00,0.00,0.08,0.00,0.00,0.00,-0.05
1,70,665,1,BH1,2.45,-0.13,0.00,0.00,0.08,0.00,0.00,0.00,-0.05
1,70,665,1,BH2,4.25,-0.13,0.00,0.00,0.08,0.00,0.00,0.00,-0.05
1,70,666,1,BH1,2.45,-0.14,0.00,0.00,0.08,0.00,0.00,0.00,-0.06
1,70,666,1,BH2,4.25,-0.14,0.00,0.00,0.08,0.00,0.00,0.00,-0.06
1,70,667,1,BH1,2.45,-0.15,0.00,0.00,0.08,0.00,0.00,0.00,-0.07
1,70,667,1,BH2,4.25,-0.15,0.00,0.00,0.08,0.00,0.00,0.00,-0.07
1,70,668,1,BH1,2.45,-0.15,0.00,0.00,0.08,0.00,0.00,0.00,-0.07
1,70,668,1,BH2,4.25,-0.15,0.00,0.00,0.08,0.00,0.00,0.00,-0.07
1,70,669,1,BH1,2.45,-0.16,0.00,0.00,0.08,0.00,0.00,0.00,-0.08
1,70,669,1,BH2,4.25,-0.16,0.00,0.00,0.08,0.00,0.00,0.00,-0.08
1,70,670,1,BH1,2.45,-0.16,0.00,0.00,0.08,0.00,0.00,0.00,-0.08
1,70,670,1,BH2,4.25,-0.16,0.00,0.00,0.08,0.00,0.00,0.00,-0.08
1,70,671,1,BH1,2.45,-0.17,0.00,0.00,0.08,0.00,0.00,0.00,-0.09
1,70,671,1,BH2,4.25,-0.17,0.00,0.00,0.08,0.00,0.00,0.00,-0.09
1,70,672,1,BH1,2.45,-0.17,0.00,0.00,0.08,0.00,0.00,0.00,-0.09
1,70,672,1,BH2,4.25,-0.17,0.00,0.00,0.08,0.00,0.00,0.00,-0.09
1,70,673,1,BH1,2.45,-0.18,0.00,0.00,0.08,0.00,0.00,0.00,-0.10
1,70,673,1,BH2,4.25,-0.18,0.00,0.00,0.08,0.00,0.00,0.00,-0.10
1,70,674,1,BH1,2.45,-0.18,0.00,0.00,0.08,0.00,0.00,0.00,-0.10
1,70,674,1,BH2,4.25,-0.18,0.00,0.00,0.08,0.00,0.00,0.00,-0.10
1,70,675,1,BH1,2.45,-0.18,0.00,0.00,0.08,0.00,0.00,0.00,-0.10
1,70,675,1,BH2,4.25,-0.18,0.00,0.00,0.08,0.00,0.00,0.00,-0.10
1,70,676,1,BH1,2.45,-0.19,0.00,0.00,0.08,0.00,0.00,0.00,-0.11
1,70,676,1,BH2,4.25,-0.19,0.00,0.00,0.08,0.00,0.00,0.00,-0.11
1,70,677,1,BH1,2.45,-0.19,0.00,0.00,0.08,0.00,0.00,0.00,-0.11
1,70,677,1,BH2,4.25,-0.19,0.00,0.00,0.08,0.00,0.00,0.00,-0.11
1,70,678,1,BH1,2.45,-0.19,0.00,0.00,0.08,0.00,0.00,0.00,-0.11
1,70,678,1,BH2,4.25,-0.19,0.00,0.00,0.08,0.00,0.00,0.00,-0.11
1,70,679,1,BH1,2.45,-0.20,0.00,0.00,0.08,0.00,0.00,0.00,-0.12
1,70,679,1,BH2,4.25,-0.20,0.00,0.00,0.08,0.00,0.00,0.00,-0.12
1,70,680,1,BH1,2.45,-0.20,0.00,0.00,0.08,0.00,0.00,0.00,-0.12
1,70,680,1,BH2,4.25,-0.20,0.00,0.00,0.08,0.00,0.00,0.00,-0.12
1,70,681,1,BH1,2.45,-0.20,0.00,0.00,0.08,0.00,0.00,0.00,-0.12
1,70,681,1,BH2,4.25,-0.20,0.00,0.00,0.08,0.00,0.00,0.00,-0.12
1,70,682,1,BH1,2.45,-0.20,0.00,0.00,0.08,0.00,0.00,0.00,-0.12
1,70,682,1,BH2,4.25,-0.20,0.00,0.00,0.08,0.00,0.00,0.00,-0.12
1,70,683,1,BH1,2.45,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,683,1,BH2,4.25,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,684,1,BH1,2.45,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,684,1,BH2,4.25,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,685,1,BH1,2.45,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,685,1,BH2,4.25,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,686,1,BH1,2.45,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,686,1,BH2,4.25,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,687,1,BH1,2.45,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,687,1,BH2,4.25,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.13
1,70,688,1,BH1,2.45,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,688,1,BH2,4.25,-0.21,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,689,1,BH1,2.45,-0.22,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,689,1,BH2,4.25,-0.22,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,690,1,BH1,2.45,-0.22,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,690,1,BH2,4.25,-0.22,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,691,1,BH1,2.45,-0.22,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,691,1,BH2,4.25,-0.22,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,692,1,BH1,2.45,-0.22,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
1,70,692,1,BH2,4.25,-0.22,0.00,0.00,0.08,0.00,0.00,0.00,-0.14
